Spelling  nchar  LogFreq_Zipf  DomPoS  FreqCount  BNC_freq  Spell_check  Double_word_entry
easterners  10  1.84  noun  13  28  UKUS  
easternmost  11  2.16  adjective  28  10  UKUS  
eastside  8  1.93  name  16  12  UKUS  east side
eastward  8  2.39  adverb  48  123  UKUS  east ward
eastwards  9  3.29  noun  393  246  UKUS  east wards
easy  4  5.32  adjective  41693  14774  UKUS  
easygoing  9  1.93  adjective  16  41  UKUS  easy going
eat  3  5.21  verb  32360  7549  UKUS  
eatable  7  1.39  adjective  4  12  UKUS  
eaten  5  4.35  verb  4557  1694  UKUS  
eater  5  3.34  noun  441  115  UKUS  
eateries  8  2.23  noun  33  18  UKUS  
eaters  6  3.29  noun  389  99  UKUS  
eatery  6  2  noun  19  6  UKUS  
eating  6  4.82  verb  13372  4297  UKUS  
eats  4  3.87  verb  1493  405  UKUS  
eau  3  2.92  name  165  67  UKUS  
eave  4  1.84  noun  13  6  UKUS  
eaves  5  2.99  noun  194  189  UKUS  
eavesdrop  9  2.34  verb  43  50  UKUS  
eavesdropped  12  1.47  verb  5  16  UKUS  
eavesdropper  12  1.54  noun  6  9  UKUS  
eavesdroppers  13  1.3  noun  3  12  UKUS  
eavesdropping  13  2.52  noun  65  70  UKUS  
eavesdrops  10  1.17  verb  2  7  UKUS  
ebay  4  3.41  name  520  0  UKUS  
ebb  3  3.15  noun  283  280  UKUS  
ebbed  5  2.46  verb  57  82  UKUS  
ebbing  6  2.64  verb  86  61  UKUS  
ebbs  4  2.36  verb  45  17  UKUS  
ebonies  7  1.47  noun  5  1  UKUS  
ebonized  8  1.6  verb  7  0  UKUS  
ebony  5  3.3  noun  399  158  UKUS  
ebook  5  1.17  name  2  0  UKUS  
ebullience  10  1.47  noun  5  24  UKUS  
ebullient  9  2.13  adjective  26  103  UKUS  
ecce  4  1.9  name  15  5  UKUS  
eccentric  9  3.67  adjective  945  621  UKUS  
eccentrically  13  1.84  adverb  13  15  UKUS  
eccentricities  14  2.34  noun  43  86  UKUS  
eccentricity  12  2.68  noun  96  150  UKUS  
eccentrics  10  2.32  noun  41  33  UKUS  
ecclesia  8  1.6  name  7  18  UKUS  
ecclesiastic  12  1.39  name  4  23  UKUS  
ecclesiastical  14  2.89  adjective  156  776  UKUS  
ecclesiastics  13  1.3  noun  3  33  UKUS  
echelon  7  2.29  noun  38  25  UKUS  
echelons  8  2.61  noun  81  129  UKUS  
echidna  7  2.17  noun  29  7  UKUS  
echidnas  8  1.77  noun  11  3  UKUS  
echinoderm  10  1.3  noun  3  22  UKUS  
echinoderms  11  1.84  noun  13  51  UKUS  
echo  4  3.89  verb  1560  1640  UKUS  
echocardiogram  14  2.08  noun  23  2  UKUS  
echoed  6  3.22  verb  334  1017  UKUS  
echoes  6  3.48  noun  604  633  UKUS  
echoing  7  3.06  verb  233  414  UKUS  
echolalia  9  1.3  noun  3  4  UKUS  
echolocate  10  1.7  verb  9  3  UKUS  echo locate
echolocation  12  2.56  noun  73  41  UKUS  echo location
eclair  6  2.64  noun  86  10  UKUS  
eclectic  8  3.35  adjective  453  161  UKUS  
eclecticism  11  1.3  noun  3  55  UKUS  
eclipse  7  3.39  verb  491  295  UKUS  
eclipsed  8  2.81  verb  129  149  UKUS  
eclipser  8  2.04  name  21  0  UKUS  
eclipses  8  2.51  noun  64  63  UKUS  
eclipsing  9  2.09  verb  24  37  UKUS  
ecliptic  8  1.74  adjective  10  7  UKUS  
eco  3  3.7  noun  1010  202  UKUS  
ecological  10  3.07  adjective  235  735  UKUS  
ecologically  12  2.37  adverb  46  125  UKUS  
ecologies  9  1.3  noun  3  9  UKUS  
ecologist  9  2.5  noun  63  59  UKUS  
ecologists  10  2.35  noun  44  140  UKUS  
ecology  7  3.08  noun  242  602  UKUS  
econ  4  1.47  noun  5  10  UKUS  
economic  8  4.94  adjective  17643  23565  UKUS  
economical  10  3.21  adjective  324  501  UKUS  
economically  12  3.64  adverb  870  1006  UKUS  
economics  9  4.04  noun  2213  2881  UKUS  
economies  9  4.02  noun  2109  1866  UKUS  
economist  9  3.66  noun  910  733  UKUS  
economists  10  3.67  noun  950  866  UKUS  
economy  7  5.16  noun  28967  10508  UKUS  
ecossaise  9  1.3  name  3  1  UKUS  
ecosystem  9  3.28  noun  386  153  UKUS  eco system
ecosystems  10  2.73  noun  107  130  UKUS  eco systems
ecotourism  10  1.47  noun  5  3  UKUS  eco tourism
ecru  4  1.74  noun  10  8  UKUS  
ecstasies  9  1.7  noun  9  28  UKUS  
ecstasy  7  3.41  noun  511  614  UKUS  
ecstatic  8  3.48  adjective  610  255  UKUS  
ecstatically  12  1.9  adverb  15  45  UKUS  
ectopic  7  2.08  adjective  23  41  UKUS  
ectoplasm  9  2.08  noun  23  9  UKUS  
ecumenical  10  2.33  adjective  42  336  UKUS  
ecumenically  12  1.17  name  2  12  UKUS  
eczema  6  2.82  noun  132  108  UKUS  
eczematous  10  1.17  adjective  2  0  UKUS  
edam  4  2.39  name  48  52  UKUS  
edams  5  1.17  noun  2  0  UKUS  
eddies  6  2.29  noun  38  118  UKUS  
eddy  4  3.14  name  276  266  UKUS  
eddying  7  1.17  verb  2  16  UKUS  
edelweiss  9  2.45  name  56  8  UKUS  
edge  4  4.8  noun  12583  7620  UKUS  
edged  5  3.42  verb  535  625  UKUS  
edger  5  1.3  noun  3  5  UKUS  
edges  5  3.97  noun  1890  1742  UKUS  
edgeways  8  2.61  noun  82  20  UKUS  edge ways
edgewise  8  1.3  noun  3  4  UKUS  edge wise
edgier  6  2.17  adjective  29  3  UKUS  
edgiest  7  1.3  adjective  3  0  UKUS  
edginess  8  2.04  noun  21  19  UKUS  
edging  6  3.45  verb  567  311  UKUS  
edgings  7  1.7  noun  9  19  UKUS  
edgy  4  3.35  adjective  455  127  UKUS  
edible  6  3.7  adjective  1009  206  UKUS  
edibles  7  2.63  name  85  5  UKUS  
edict  5  2.55  noun  70  97  UKUS  
edicts  6  2.09  noun  24  38  UKUS  
edification  11  1.6  noun  7  20  UKUS  
edifice  7  2.66  noun  91  173  UKUS  
edifices  8  1.9  noun  15  36  UKUS  
edified  7  1.17  verb  2  2  UKUS  
edify  5  1.39  verb  4  7  UKUS  
edifying  8  2.28  verb  37  35  UKUS  
edit  4  3.31  verb  412  520  UKUS  
edited  6  3.25  verb  357  1050  UKUS  
editing  7  3.29  noun  396  739  UKUS  
edition  7  4.08  noun  2444  2536  UKUS  
editions  8  3.17  noun  298  734  UKUS  
editor  6  4.39  noun  4892  3910  UKUS  
editorial  9  3.3  noun  405  1129  UKUS  
editorially  11  1.97  adverb  18  15  UKUS  
editorials  10  2.08  noun  23  76  UKUS  
editors  7  3.53  noun  679  810  UKUS  
editorship  10  1.9  noun  15  78  UKUS  
edits  5  2.26  noun  36  44  UKUS  
educate  7  3.57  verb  741  369  UKUS  
educated  8  3.97  verb  1868  2008  UKUS  
educates  8  2.04  verb  21  18  UKUS  
educating  9  3.23  verb  345  236  UKUS  
education  9  4.93  noun  17029  26008  UKUS  
educational  11  3.88  adjective  1541  5860  UKUS  
educationalist  14  1.87  noun  14  34  UKUS  
educationalists  15  2  noun  19  134  UKUS  
educationally  13  2.28  adverb  37  122  UKUS  
educationist  12  1.17  noun  2  29  UKUS  
educationists  13  1.3  noun  3  48  UKUS  
educations  10  1.95  noun  17  14  UKUS  
educative  9  1.97  adjective  18  65  UKUS  
educator  8  2.34  noun  43  54  UKUS  
educators  9  2.52  noun  65  249  UKUS  
eek  3  3.44  noun  552  3  UKUS  
eel  3  3.56  noun  731  191  UKUS  
eels  4  3.57  noun  755  164  UKUS  
eelworm  7  1.6  noun  7  0  UKUS  
eely  4  1.3  name  3  0  UKUS  
eerie  5  3.3  adjective  404  308  UKUS  
eeriest  7  1.3  adjective  3  0  UKUS  
eerily  6  2.6  adverb  79  87  UKUS  
eeriness  8  1.6  noun  7  5  UKUS  
eff  3  2.24  verb  34  12  UKUS  
efface  6  1.54  verb  6  12  UKUS  
effacement  10  1.47  noun  5  9  UKUS  
effaces  7  1.17  verb  2  2  UKUS  
effacing  8  2.19  verb  30  3  UKUS  
effect  6  4.84  noun  13882  23361  UKUS  
effected  8  2.65  verb  88  610  UKUS  
effecting  9  2.19  verb  30  142  UKUS  
effective  9  4.42  adjective  5300  9951  UKUS  
effectively  11  4.4  adverb  5090  5054  UKUS  
effectiveness  13  3.31  noun  411  2071  UKUS  
effects  7  4.33  noun  4306  10825  UKUS  
effectual  9  1.39  adjective  4  39  UKUS  
effectually  11  1.17  adverb  2  12  UKUS  
effeminacy  10  1.39  noun  4  14  UKUS  
effeminate  10  2.44  adjective  54  55  UKUS  
effervesce  10  1.39  verb  4  5  UKUS  
effervescence  13  1.65  noun  8  24  UKUS  
effervescent  12  2.37  adjective  46  40  UKUS  
effete  6  2.08  adjective  23  39  UKUS  
efficacious  11  1.87  adjective  14  64  UKUS  
efficacy  8  2.44  noun  55  516  UKUS  
efficiencies  12  3.23  noun  345  88  UKUS  
efficiency  10  3.95  noun  1787  3682  UKUS  
efficient  9  4.16  adjective  2917  4002  UKUS  
efficiently  11  3.49  adverb  620  1098  UKUS  
effigies  8  2.19  noun  30  53  UKUS  
effigy  6  2.78  noun  121  90  UKUS  
effing  6  2.65  noun  88  21  UKUS  
efflorescence  13  1.39  noun  4  7  UKUS  
effluence  9  1.17  noun  2  11  UKUS  
effluent  8  2.23  adjective  33  299  UKUS  
effluvia  8  1.39  noun  4  16  UKUS  
effort  6  4.76  noun  11724  7793  UKUS  
effortful  9  1.3  adjective  3  10  UKUS  
effortless  10  3.13  adjective  270  165  UKUS  
effortlessly  12  3.01  adverb  206  236  UKUS  
effortlessness  14  1.39  noun  4  1  UKUS  
efforts  7  4.34  noun  4405  5594  UKUS  
effrontery  10  1.81  noun  12  39  UKUS  
effulgent  9  1.17  adjective  2  6  UKUS  
effusion  8  2.06  noun  22  39  UKUS  
effusions  9  1.17  noun  2  36  UKUS  
effusive  8  2.34  adjective  43  44  UKUS  
effusiveness  12  1.17  noun  2  7  UKUS  
egalitarian  11  2.64  adjective  87  295  UKUS  
egalitarianism  14  1.65  noun  8  115  UKUS  
egg  3  4.8  noun  12626  2516  UKUS  
eggbeater  9  1.47  noun  5  0  UKUS  egg beater
eggcup  6  1.7  noun  9  5  UKUS  egg cup
eggcups  7  1.3  noun  3  2  UKUS  egg cups
egged  5  2.47  verb  58  39  UKUS  
eggers  6  1.3  name  3  1  UKUS  
egghead  7  3.97  name  1897  18  UKUS  egg head
eggheads  8  4.85  noun  14291  7  UKUS  egg heads
egging  6  2.84  verb  139  21  UKUS  
eggless  7  1.84  adjective  13  4  UKUS  
eggnog  6  2.47  noun  59  0  UKUS  
eggnogs  7  1.3  noun  3  0  UKUS  
eggplant  8  2.11  noun  25  3  UKUS  egg plant
eggplants  9  1.3  noun  3  3  UKUS  
eggroll  7  1.17  name  2  0  UKUS  egg roll
eggs  4  4.74  noun  10965  3724  UKUS  
eggshell  8  2.68  noun  96  57  UKUS  egg shell
eggshells  9  2.7  noun  101  26  UKUS  egg shells
eglantine  9  2.04  name  21  18  UKUS  
ego  3  3.63  noun  863  971  UKUS  
egocentric  10  1.93  adjective  16  62  UKUS  
egoism  6  1.47  noun  5  79  UKUS  
egoist  6  1.47  name  5  22  UKUS  
egoless  7  1.17  adjective  2  0  UKUS  
egomaniac  9  1.95  noun  17  5  UKUS  ego maniac
egomaniacal  11  1.47  adjective  5  1  UKUS  
egos  4  3.02  noun  211  88  UKUS  
egotism  7  1.81  noun  12  44  UKUS  
egotist  7  1.6  noun  7  8  UKUS  
egotistic  9  1.3  adjective  3  5  UKUS  
egotistical  11  2.48  adjective  60  55  UKUS  
egregious  9  2.21  adjective  32  37  UKUS  
egregiously  11  1.3  adverb  3  3  UKUS  
egress  6  1.84  noun  13  20  UKUS  
egret  5  2.58  noun  76  25  UKUS  
egrets  6  2.47  noun  59  10  UKUS  
eh  2  5.01  verb  20736  3492  UKUS  
eider  5  2.57  noun  74  63  UKUS  
eiderdown  9  2.19  noun  30  54  UKUS  
eiderdowns  10  1.39  noun  4  2  UKUS  
eiders  6  1.87  noun  14  16  UKUS  
eidetic  7  1.47  adjective  5  29  UKUS  
eight  5  5.22  number  33528  17309  UKUS  
eighteen  8  2.85  number  143  2974  UKUS  
eighteens  9  1.17  noun  2  1  UKUS  
eighteenth  10  2.36  adjective  45  2035  UKUS  
eightfold  9  1.54  name  6  22  UKUS  eight fold
eighth  6  3.77  adjective  1176  1278  UKUS  
eighths  7  2.32  noun  41  16  UKUS  
eighties  8  3.18  noun  301  843  UKUS  
eightieth  9  1.47  noun  5  31  UKUS  
eights  6  2.84  noun  139  91  UKUS  
eighty  6  2.78  name  120  3823  UKUS  
einkorn  7  1.17  adjective  2  0  UKUS  
einsteinium  11  1.95  name  17  0  UKUS  
eisteddfod  10  3.25  name  354  44  UKUS  
eisteddfodau  12  1.54  noun  6  2  UKUS  
eisteddfods  11  1.84  noun  13  4  UKUS  
either  6  5.18  adverb  30491  27766  UKUS  
ejaculate  9  2.31  verb  40  28  UKUS  
ejaculated  10  1.77  verb  11  26  UKUS  
ejaculates  10  1.93  verb  16  2  UKUS  
ejaculating  11  1.74  verb  10  6  UKUS  
ejaculation  11  2.36  noun  45  87  UKUS  
ejaculations  12  1.77  noun  11  9  UKUS  
ejaculator  10  1.3  noun  3  0  UKUS  
eject  5  2.72  verb  105  76  UKUS  
ejected  7  3.02  verb  211  223  UKUS  
ejecting  8  1.87  verb  14  26  UKUS  
ejection  8  2.56  noun  72  88  UKUS  
ejections  9  1.97  noun  18  6  UKUS  
ejector  7  2.66  adjective  91  8  UKUS  
ejects  6  1.81  verb  12  8  UKUS  
eke  3  2.63  verb  85  37  UKUS  
eked  4  1.81  verb  12  23  UKUS  
ekes  4  1.3  verb  3  3  UKUS  
eking  5  1.97  verb  18  20  UKUS  
el  2  3.95  name  1801  1387  UKUS  
elaborate  9  3.78  adjective  1207  1606  UKUS  
elaborated  10  1.81  verb  12  312  UKUS  
elaborately  11  2.47  adverb  59  176  UKUS  
elaborateness  13  1.17  noun  2  2  UKUS  
elaborates  10  1.17  verb  2  35  UKUS  
elaborating  11  1.7  verb  9  65  UKUS  
elaboration  11  1.81  noun  12  289  UKUS  
elan  4  2.43  noun  53  63  UKUS  
eland  5  2.72  noun  105  10  UKUS  
elands  6  1.54  noun  6  1  UKUS  
elapids  7  1.17  noun  2  0  UKUS  
elapse  6  1.65  verb  8  66  UKUS  
elapsed  7  2.47  verb  59  319  UKUS  
elapsing  8  1.17  verb  2  5  UKUS  
elastic  7  3.43  adjective  540  582  UKUS  
elasticity  10  2.54  noun  69  312  UKUS  
elastoplasts  12  1.3  noun  3  0  UKUS  
elate  5  1.17  adjective  2  5  UKUS  
elated  6  3.12  verb  266  156  UKUS  
elating  7  1.81  verb  12  2  UKUS  
elation  7  2.98  noun  190  161  UKUS  
elations  8  1.54  noun  6  1  UKUS  
elbow  5  3.85  noun  1440  1096  UKUS  
elbowed  7  2.32  verb  41  78  UKUS  
elbowing  8  2.23  verb  33  29  UKUS  
elbows  6  3.37  noun  472  530  UKUS  
elder  5  3.6  adjective  805  1355  UKUS  
elderberries  12  2.02  noun  20  11  UKUS  
elderberry  10  2.23  noun  33  17  UKUS  
elderflower  11  3.1  noun  250  31  UKUS  elder flower
elderflowers  12  1.87  noun  14  9  UKUS  elder flowers
elderly  7  4.32  adjective  4224  4973  UKUS  
elders  6  3.28  noun  385  501  UKUS  
eldest  6  3.74  adjective  1100  1035  UKUS  
eldritch  8  1.47  noun  5  19  UKUS  
elecampane  10  1.39  noun  4  0  UKUS  
elect  5  3.63  verb  865  545  UKUS  
electability  12  1.47  noun  5  6  UKUS  
electable  9  2.25  adjective  35  11  UKUS  
elected  7  4.54  verb  7033  5364  UKUS  
electing  8  3.08  verb  244  137  UKUS  
election  8  5.07  noun  23822  9749  UKUS  
electioneer  11  1.17  verb  2  4  UKUS  
electioneering  14  2.66  verb  91  70  UKUS  
elections  9  4.58  noun  7628  5948  UKUS  
elective  8  2.8  adjective  127  265  UKUS  
electives  9  2.34  noun  43  16  UKUS  
elector  7  2.02  name  20  167  UKUS  
electoral  9  4.09  adjective  2467  2162  UKUS  
electorally  11  2.36  adverb  45  52  UKUS  
electorate  10  3.91  noun  1629  1082  UKUS  
electorates  11  2.17  noun  29  53  UKUS  
electors  8  2.75  noun  112  388  UKUS  
electric  8  4.37  adjective  4734  3576  UKUS  
electrical  10  3.98  adjective  1940  2291  UKUS  
electrically  12  2.64  adverb  86  176  UKUS  
electrician  11  3.56  noun  723  177  UKUS  
electricians  12  3.01  noun  205  115  UKUS  
electricity  11  4.44  noun  5591  3811  UKUS  
electrics  9  3.69  noun  986  118  UKUS  
electrification  15  3.24  noun  351  165  UKUS  
electrified  11  2.9  verb  158  93  UKUS  
electrifies  11  1.17  verb  2  2  UKUS  
electrify  9  2.77  verb  118  17  UKUS  
electrifying  12  2.93  verb  172  76  UKUS  
electro  7  3.05  noun  226  46  UKUS  
electrocardiogram  17  1.87  noun  14  28  UKUS  
electrocardiograph  18  1.54  noun  6  10  UKUS  
electrocardiography  19  1.17  noun  2  7  UKUS  
electrochemical  15  1.47  adjective  5  50  UKUS  electro chemical
electroconvulsive  17  1.6  adjective  7  8  UKUS  electro convulsive
electrocute  11  2.31  adjective  40  9  UKUS  
electrocuted  12  2.89  adjective  154  27  UKUS  
electrocutes  12  1.47  verb  5  0  UKUS  
electrocuting  13  1.93  verb  16  1  UKUS  
electrocution  13  2.38  noun  47  16  UKUS  
electrocutions  14  1.3  noun  3  0  UKUS  
electrode  9  2.43  noun  53  126  UKUS  
electrodes  10  2.86  noun  145  186  UKUS  
electrodynamics  15  1.9  noun  15  10  UKUS  
electroencephalogram  20  1.17  noun  2  16  UKUS  
electroencephalograph  21  1.3  noun  3  3  UKUS  
electroencephalography  22  1.3  noun  3  12  UKUS  
electroluminescent  18  1.47  adjective  5  7  UKUS  electro luminescent
electrolysis  12  2.24  noun  34  40  UKUS  
electrolyte  11  2.04  noun  21  104  UKUS  
electrolytes  12  1.93  noun  16  68  UKUS  
electrolytic  12  1.47  adjective  5  37  UKUS  
electromagnet  13  2.36  noun  45  4  UKUS  electro magnet
electromagnetic  15  3.05  adjective  226  327  UKUS  electro magnetic
electromagnetism  16  2.02  noun  20  40  UKUS  electro magnetism
electromagnets  14  2.06  noun  22  3  UKUS  
electromechanical  17  1.17  adjective  2  16  UKUS  
electromotive  13  1.3  adjective  3  4  UKUS  
electron  8  3.24  noun  351  943  UKUS  
electronic  10  3.84  adjective  1392  3422  UKUS  
electronically  14  2.83  adverb  135  245  UKUS  
electronics  11  3.48  noun  613  1491  UKUS  
electrons  9  3.46  noun  584  621  UKUS  
electroplate  12  2.17  adjective  29  3  UKUS  electro plate
electroplated  13  2.53  adjective  68  4  UKUS  electro plated
electroplating  14  1.9  verb  15  13  UKUS  electro plating
electroshock  12  1.47  adjective  5  5  UKUS  electro shock
electrostatic  13  2.17  adjective  29  103  UKUS  electro static
electrotherapy  14  1.47  adjective  5  1  UKUS  electro therapy
electrotype  11  1.7  noun  9  0  UKUS  
electrum  8  1.3  noun  3  11  UKUS  
elects  6  2.3  verb  39  105  UKUS  
elegance  8  3.5  noun  631  502  UKUS  
elegant  7  4.11  adjective  2606  1809  UKUS  
elegantly  9  2.88  adverb  153  250  UKUS  
elegiac  7  1.84  adjective  13  53  UKUS  
elegiacs  8  1.17  noun  2  0  UKUS  
elegies  7  1.54  noun  6  8  UKUS  
elegist  7  1.54  noun  6  0  UKUS  
elegy  5  2.36  noun  45  59  UKUS  
element  7  4.46  noun  5764  5593  UKUS  
elemental  9  2.78  adjective  120  258  UKUS  
elementals  10  1.39  noun  4  6  UKUS  
elementary  10  3.11  adjective  258  714  UKUS  
elements  8  4.41  noun  5199  6404  UKUS  
elephant  8  4.34  noun  4397  915  UKUS  
elephantiasis  13  1.17  name  2  10  UKUS  
elephantine  11  1.93  adjective  16  41  UKUS  
elephants  9  4.06  noun  2335  593  UKUS  
elevate  7  3.04  verb  220  108  UKUS  
elevated  8  3.41  verb  521  525  UKUS  
elevates  8  2.33  verb  42  33  UKUS  
elevating  9  2.47  verb  58  43  UKUS  
elevation  9  3.22  noun  337  452  UKUS  
elevations  10  2.21  noun  32  94  UKUS  
elevator  8  3.26  noun  368  210  UKUS  
elevators  9  2.46  noun  57  69  UKUS  
eleven  6  3.71  number  1037  3788  UKUS  
elevens  7  1.54  noun  6  16  UKUS  
eleventh  8  2.66  adjective  91  652  UKUS  
elf  3  3.25  noun  361  339  UKUS  
elfin  5  2.16  noun  28  32  UKUS  
elfish  6  1.3  name  3  2  UKUS  
elicit  6  2.37  verb  46  248  UKUS  
elicited  8  1.87  verb  14  201  UKUS  
eliciting  9  1.84  verb  13  90  UKUS  
elicits  7  1.6  verb  7  41  UKUS  
elides  6  1.17  verb  2  6  UKUS  
eliding  7  1.17  verb  2  3  UKUS  
eligibility  11  2.75  noun  112  333  UKUS  
eligible  8  3.61  adjective  812  1344  UKUS  
eliminate  9  3.61  verb  819  1116  UKUS  
eliminated  10  3.78  verb  1222  788  UKUS  
eliminates  10  2.44  verb  54  148  UKUS  
eliminating  11  2.9  verb  160  399  UKUS  
elimination  11  3.42  noun  530  554  UKUS  
eliminations  12  2.08  noun  23  4  UKUS  
eliminator  10  2.86  name  145  34  UKUS  
eliminators  11  1.3  noun  3  5  UKUS  
elision  7  1.39  noun  4  25  UKUS  
elite  5  4.09  adjective  2476  1300  UKUS  
elites  6  2.79  noun  123  407  UKUS  
elitism  7  2.34  noun  43  99  UKUS  
elitist  7  3.01  noun  207  154  UKUS  
elitists  8  1.7  noun  9  40  UKUS  
elixir  6  2.56  noun  73  51  UKUS  
elk  3  3.16  noun  287  30  UKUS  
elks  4  1.65  noun  8  10  UKUS  
ell  3  2.64  noun  86  105  UKUS  
ellipse  7  2.06  noun  22  82  UKUS  
ellipses  8  1.65  noun  8  54  UKUS  
ellipsis  8  1.84  name  13  40  UKUS  
ellipsoid  9  1.39  noun  4  11  UKUS  
elliptic  8  1.17  adjective  2  14  UKUS  
elliptical  10  2.47  adjective  59  115  UKUS  
elliptically  12  1.17  adverb  2  9  UKUS  
ells  4  1.65  verb  8  17  UKUS  
elm  3  3.4  noun  508  251  UKUS  
elms  4  2.97  noun  185  98  UKUS  
elocution  9  2.47  noun  59  29  UKUS  
elongate  8  2.19  verb  30  34  UKUS  
elongated  9  2.89  adjective  155  272  UKUS  
elongates  9  1.47  verb  5  4  UKUS  
elongating  10  1.39  verb  4  5  UKUS  
elongation  10  1.77  noun  11  82  UKUS  
elope  5  2.5  verb  62  9  UKUS  
eloped  6  2.25  verb  35  24  UKUS  
elopement  9  1.7  noun  9  11  UKUS  
elopes  6  1.3  verb  3  4  UKUS  
eloping  7  1.9  verb  15  2  UKUS  
eloquence  9  2.43  noun  53  123  UKUS  
eloquent  8  3.01  adjective  203  313  UKUS  
eloquently  10  2.59  adverb  78  116  UKUS  
else  4  5.5  adverb  63602  20923  UKUS  
elsewhere  9  4.47  adverb  5974  5684  UKUS  else where
elucidate  9  1.77  verb  11  144  UKUS  
elucidated  10  1.47  verb  5  50  UKUS  
elucidates  10  1.17  verb  2  8  UKUS  
elucidating  11  1.17  verb  2  35  UKUS  
elucidation  11  1.6  noun  7  76  UKUS  
elude  5  2.31  verb  40  82  UKUS  
eluded  6  2.87  verb  148  172  UKUS  
eludes  6  2.21  verb  32  41  UKUS  
eluding  7  2.06  verb  22  26  UKUS  
elusive  7  3.71  adjective  1027  632  UKUS  
elusiveness  11  1.77  noun  11  11  UKUS  
elves  5  3.21  noun  324  387  UKUS  
elysian  7  1.77  name  11  15  UKUS  
emaciated  9  2.75  verb  112  100  UKUS  
emaciation  10  1.6  noun  7  19  UKUS  
email  5  3.76  noun  1165  43  UKUS  
emailed  7  2.84  verb  138  0  UKUS  
emailing  8  2.4  verb  50  0  UKUS  
emails  6  3.41  noun  516  0  UKUS  
emanate  7  2.14  verb  27  86  UKUS  
emanated  8  2.16  verb  28  104  UKUS  
emanates  8  2.23  verb  33  58  UKUS  
emanating  9  2.65  verb  90  263  UKUS  
emanation  9  1.47  noun  5  16  UKUS  
emanations  10  1.17  noun  2  22  UKUS  
emancipate  10  1.65  verb  8  19  UKUS  
emancipated  11  2.08  verb  23  65  UKUS  
emancipation  12  2.8  noun  125  465  UKUS  
emancipator  11  1.74  name  10  6  UKUS  
emasculate  10  1.54  verb  6  13  UKUS  
emasculated  11  2.26  verb  36  36  UKUS  
emasculating  12  1.77  verb  11  7  UKUS  
emasculation  12  1.47  noun  5  7  UKUS  
embalm  6  1.74  verb  10  10  UKUS  
embalmed  8  2.36  verb  45  56  UKUS  
embalmer  8  2.13  noun  26  91  UKUS  
embalmers  9  1.47  noun  5  82  UKUS  
embalming  9  2.32  verb  41  180  UKUS  
embalms  7  1.17  verb  2  1  UKUS  
embankment  10  3.18  noun  303  367  UKUS  
embankments  11  2.25  noun  35  83  UKUS  
embargo  7  3.1  noun  254  393  UKUS  
embargoed  9  1.74  verb  10  20  UKUS  
embargoes  9  1.81  noun  12  26  UKUS  
embargos  8  1.39  noun  4  2  UKUS  
embark  6  3.39  verb  496  411  UKUS  
embarkation  11  2.06  noun  22  45  UKUS  
embarked  8  3.41  verb  519  604  UKUS  
embarking  9  3.13  verb  272  315  UKUS  
embarks  7  2.41  verb  51  33  UKUS  
embarrass  9  3.52  verb  672  215  UKUS  
embarrassed  11  4.1  adjective  2553  1483  UKUS  
embarrasses  11  2.29  verb  38  22  UKUS  
embarrassing  12  4.29  adjective  3964  1098  UKUS  
embarrassingly  14  2.71  adverb  103  111  UKUS  
embarrassment  13  3.74  noun  1112  1330  UKUS  
embarrassments  14  1.97  noun  18  39  UKUS  
embassies  9  3.01  noun  204  210  UKUS  
embassy  7  3.79  noun  1248  1338  UKUS  
embattled  9  2.62  adjective  83  115  UKUS  
embed  5  2.46  verb  57  48  UKUS  
embedded  8  3.37  verb  475  837  UKUS  
embedding  9  2.21  verb  32  110  UKUS  
embeds  6  1.7  verb  9  7  UKUS  
embellish  9  2.43  verb  53  43  UKUS  
embellished  11  2.62  verb  83  99  UKUS  
embellishes  11  1.54  verb  6  5  UKUS  
embellishing  12  2.04  verb  21  17  UKUS  
embellishment  13  2.4  noun  50  65  UKUS  
embellishments  14  1.9  noun  15  48  UKUS  
ember  5  2.31  noun  40  139  UKUS  
embers  6  2.73  noun  108  126  UKUS  
embezzle  8  1.39  verb  4  5  UKUS  
embezzled  9  1.87  verb  14  28  UKUS  
embezzlement  12  2.16  noun  28  90  UKUS  
embezzler  9  1.47  noun  5  5  UKUS  
embezzling  10  1.9  verb  15  20  UKUS  
embittered  10  2.34  adjective  43  115  UKUS  
embittering  11  1.39  verb  4  6  UKUS  
emblaze  7  1.17  noun  2  0  UKUS  
emblazon  8  1.17  verb  2  3  UKUS  
emblazoned  10  2.55  verb  71  106  UKUS  
emblem  6  3.3  noun  403  197  UKUS  
emblematic  10  2.76  adjective  116  46  UKUS  
emblems  7  2.92  noun  165  93  UKUS  
embodied  8  2.95  verb  177  642  UKUS  
embodies  8  2.82  verb  132  197  UKUS  
embodiment  10  2.91  noun  163  212  UKUS  
embodiments  11  1.47  noun  5  13  UKUS  
embody  6  2.78  verb  120  256  UKUS  
embodying  9  1.87  verb  14  132  UKUS  
embolden  8  1.9  verb  15  7  UKUS  
emboldened  10  2.47  verb  59  63  UKUS  
emboldens  9  1.3  verb  3  2  UKUS  
emboli  6  1.3  noun  3  15  UKUS  
embolism  8  2.33  noun  42  21  UKUS  
embolus  7  1.84  noun  13  7  UKUS  
embonpoint  10  1.17  noun  2  5  UKUS  
emboss  6  1.77  noun  11  1  UKUS  
