age,bigram_freq,concreteness,word_freq,Group,Initial,letters,sex,item,correct,response_time,subject,key,diversity,trans_prob
18,0,,0,0,subject,,1,keaked,1,836,20,subjectkeaked,99,0.000934169
18,0,,0,0,subject,,1,keaked,1,544,21,subjectkeaked,99,0.000934169
31,0,,0,0,subject,,1,keaked,1,606,22,subjectkeaked,99,0.000934169
30,0,,0,0,subject,,1,keaked,1,496,24,subjectkeaked,99,0.000934169
30,0,,0,0,subject,,1,keaked,1,707,25,subjectkeaked,99,0.000934169
18,0,,0,0,subject,,0,keaked,1,767,27,subjectkeaked,99,0.000934169
18,0,,0,0,subject,,0,keaked,1,479,28,subjectkeaked,99,0.000934169
18,0,,0,0,subject,,1,keaked,1,836,29,subjectkeaked,99,0.000934169
18,0,,0,0,subject,,1,keaked,1,836,30,subjectkeaked,99,0.000934169
30,0,,0,0,subject,,1,keaked,1,851,31,subjectkeaked,99,0.000934169
18,,,0,0,sunday,,1,grourn,0,402,1,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,827,2,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,664,3,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,835,4,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,807,5,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,867,6,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,490,7,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,840,8,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,727,9,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,498,10,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,0,1500,11,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,1139,12,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,497,13,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,753,14,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,474,15,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,622,16,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,461,17,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,747,18,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,0,grourn,1,551,19,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,679,20,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,775,21,sundaygrourn,87,0.000867604
31,,,0,0,sunday,,1,grourn,1,604,22,sundaygrourn,87,0.000867604
34,,,0,0,sunday,,1,grourn,1,807,23,sundaygrourn,87,0.000867604
30,,,0,0,sunday,,1,grourn,0,309,24,sundaygrourn,87,0.000867604
30,,,0,0,sunday,,1,grourn,1,548,25,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,0,grourn,0,402,27,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,0,grourn,1,664,28,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,679,29,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,679,30,sundaygrourn,87,0.000867604
30,,,0,0,sunday,,1,grourn,1,796,31,sundaygrourn,87,0.000867604
19,,,0,0,sunday,,1,grourn,0,1119,32,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,0,587,33,sundaygrourn,87,0.000867604
45,,,0,0,sunday,,0,grourn,1,745,34,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,748,35,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,1198,36,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,468,37,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,552,38,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,552,38,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,552,40,sundaygrourn,87,0.000867604
19,,,0,0,sunday,,1,grourn,0,1119,41,sundaygrourn,87,0.000867604
22,,,0,0,sunday,,0,grourn,1,569,42,sundaygrourn,87,0.000867604
21,,,0,0,sunday,,1,grourn,1,940,43,sundaygrourn,87,0.000867604
53,,,0,0,sunday,,1,grourn,1,611,45,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,615,46,sundaygrourn,87,0.000867604
18,,,0,0,sunday,,1,grourn,1,540,47,sundaygrourn,87,0.000867604
49,,,0,0,sunday,,1,grourn,1,592,50,sundaygrourn,87,0.000867604
18,48,4.25,8938,6,support,7,1,machine,1,459,2,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,420,3,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,454,4,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,478,6,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,394,7,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,397,8,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,631,10,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,451,11,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,644,12,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,554,15,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,359,16,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,411,18,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,0,machine,1,720,19,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,520,20,supportmachine,144,0.001608849
31,48,4.25,8938,6,support,7,1,machine,1,547,22,supportmachine,144,0.001608849
34,48,4.25,8938,6,support,7,1,machine,1,594,23,supportmachine,144,0.001608849
30,48,4.25,8938,6,support,7,1,machine,1,414,24,supportmachine,144,0.001608849
30,48,4.25,8938,6,support,7,1,machine,0,656,26,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,0,machine,1,420,28,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,520,29,supportmachine,144,0.001608849
18,48,4.25,8938,6,support,7,1,machine,1,520,30,supportmachine,144,0.001608849
30,48,4.25,8938,6,support,7,1,machine,1,759,31,supportmachine,144,0.001608849
18,,,0,0,sweden,,1,croiced ,1,1266,1,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,1193,2,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,632,3,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,654,4,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,0,1500,5,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,755,6,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,611,7,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,451,8,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,752,9,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,943,10,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,560,11,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,923,12,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,335,13,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,927,14,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,614,15,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,584,16,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,646,17,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,1337,18,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,0,croiced ,1,660,19,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,426,20,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,514,21,swedencroiced ,1,0.089285714
31,,,0,0,sweden,,1,croiced ,1,529,22,swedencroiced ,1,0.089285714
34,,,0,0,sweden,,1,croiced ,1,669,23,swedencroiced ,1,0.089285714
30,,,0,0,sweden,,1,croiced ,1,569,24,swedencroiced ,1,0.089285714
30,,,0,0,sweden,,1,croiced ,1,684,25,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,0,croiced ,1,1266,27,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,0,croiced ,1,632,28,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,426,29,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,426,30,swedencroiced ,1,0.089285714
30,,,0,0,sweden,,1,croiced ,1,748,31,swedencroiced ,1,0.089285714
19,,,0,0,sweden,,1,croiced ,1,742,32,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,730,33,swedencroiced ,1,0.089285714
45,,,0,0,sweden,,0,croiced ,1,822,34,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,962,35,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,862,36,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,588,37,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,687,38,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,687,38,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,687,40,swedencroiced ,1,0.089285714
19,,,0,0,sweden,,1,croiced ,1,742,41,swedencroiced ,1,0.089285714
22,,,0,0,sweden,,0,croiced ,1,664,42,swedencroiced ,1,0.089285714
21,,,0,0,sweden,,1,croiced ,1,660,43,swedencroiced ,1,0.089285714
53,,,0,0,sweden,,1,croiced ,1,581,45,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,591,46,swedencroiced ,1,0.089285714
18,,,0,0,sweden,,1,croiced ,1,521,47,swedencroiced ,1,0.089285714
49,,,0,0,sweden,,1,croiced ,1,826,50,swedencroiced ,1,0.089285714
18,12,2.94,44674,5,sweeper,6,1,system,1,613,1,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,616,2,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,759,3,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,825,4,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,522,5,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,455,6,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,463,8,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,553,9,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,637,10,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,505,11,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,666,12,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,1150,13,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,559,14,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,424,15,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,677,16,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,503,17,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,491,18,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,0,system,1,998,19,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,491,20,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,673,21,sweepersystem,1,0.078947368
31,12,2.94,44674,5,sweeper,6,1,system,1,495,22,sweepersystem,1,0.078947368
30,12,2.94,44674,5,sweeper,6,1,system,1,478,24,sweepersystem,1,0.078947368
30,12,2.94,44674,5,sweeper,6,1,system,1,850,25,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,0,system,1,613,27,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,0,system,1,616,27,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,0,system,1,759,28,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,491,29,sweepersystem,1,0.078947368
18,12,2.94,44674,5,sweeper,6,1,system,1,491,30,sweepersystem,1,0.078947368
30,12,2.94,44674,5,sweeper,6,1,system,1,800,31,sweepersystem,1,0.078947368
18,0,3.62,15215,4,talisman,7,1,project,1,721,1,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,538,2,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,543,3,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,473,4,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,460,5,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,517,6,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,454,8,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,553,9,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,428,10,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,604,11,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,1122,12,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,0,830,13,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,439,14,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,435,15,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,501,16,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,444,17,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,459,18,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,0,project,1,540,19,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,0,475,20,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,1,400,21,talismanproject,20,0.01429252
31,0,3.62,15215,4,talisman,7,1,project,1,594,22,talismanproject,20,0.01429252
30,0,3.62,15215,4,talisman,7,1,project,1,846,24,talismanproject,20,0.01429252
30,0,3.62,15215,4,talisman,7,1,project,1,683,25,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,0,project,1,721,27,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,0,project,1,538,27,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,0,project,1,543,28,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,0,475,29,talismanproject,20,0.01429252
18,0,3.62,15215,4,talisman,7,1,project,0,475,30,talismanproject,20,0.01429252
30,0,3.62,15215,4,talisman,7,1,project,1,566,31,talismanproject,20,0.01429252
18,,,0,0,tape,,1,cleeced,0,1500,1,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,1099,2,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,0,278,3,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,692,4,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,864,5,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,640,6,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,610,7,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,577,8,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,746,9,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,720,10,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,807,11,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,0,952,12,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,547,13,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,0,722,14,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,501,15,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,517,16,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,495,17,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,727,18,tapecleeced,49,0.002665027
18,,,0,0,tape,,0,cleeced,1,659,19,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,728,20,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,759,21,tapecleeced,49,0.002665027
31,,,0,0,tape,,1,cleeced,1,589,22,tapecleeced,49,0.002665027
34,,,0,0,tape,,1,cleeced,1,633,23,tapecleeced,49,0.002665027
30,,,0,0,tape,,1,cleeced,1,596,24,tapecleeced,49,0.002665027
30,,,0,0,tape,,1,cleeced,1,548,25,tapecleeced,49,0.002665027
18,,,0,0,tape,,0,cleeced,0,278,28,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,728,29,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,547,30,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,728,30,tapecleeced,49,0.002665027
30,,,0,0,tape,,1,cleeced,1,1008,31,tapecleeced,49,0.002665027
19,,,0,0,tape,,1,cleeced,1,522,32,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,769,33,tapecleeced,49,0.002665027
45,,,0,0,tape,,0,cleeced,1,882,34,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,1091,35,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,879,36,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,514,37,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,727,38,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,727,38,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,727,40,tapecleeced,49,0.002665027
19,,,0,0,tape,,1,cleeced,1,522,41,tapecleeced,49,0.002665027
22,,,0,0,tape,,0,cleeced,1,633,42,tapecleeced,49,0.002665027
21,,,0,0,tape,,1,cleeced,1,696,43,tapecleeced,49,0.002665027
53,,,0,0,tape,,1,cleeced,1,654,45,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,656,46,tapecleeced,49,0.002665027
18,,,0,0,tape,,1,cleeced,1,491,47,tapecleeced,49,0.002665027
49,,,0,0,tape,,1,cleeced,1,776,50,tapecleeced,49,0.002665027
18,0,4.1,14555,4,taxes,4,1,lead,1,926,1,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,700,2,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,0,376,3,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,691,4,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,541,5,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,640,6,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,461,8,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,576,9,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,613,10,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,479,11,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,609,12,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,0,418,13,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,397,14,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,445,15,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,348,16,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,634,17,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,378,18,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,0,lead,1,587,19,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,488,20,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,548,21,taxeslead,9,0.026086957
31,0,4.1,14555,4,taxes,4,1,lead,1,529,22,taxeslead,9,0.026086957
30,0,4.1,14555,4,taxes,4,1,lead,1,402,24,taxeslead,9,0.026086957
30,0,4.1,14555,4,taxes,4,1,lead,1,569,25,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,0,lead,1,926,27,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,0,lead,0,376,28,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,488,29,taxeslead,9,0.026086957
18,0,4.1,14555,4,taxes,4,1,lead,1,488,30,taxeslead,9,0.026086957
30,0,4.1,14555,4,taxes,4,1,lead,1,594,31,taxeslead,9,0.026086957
18,,,0,0,tenet,,1,sprerfs,0,1213,2,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,357,3,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,2039,4,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,1062,6,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,547,7,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,441,8,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,559,10,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,666,11,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,631,12,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,439,15,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,511,16,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,578,18,tenetsprerfs,1,0.6
18,,,0,0,tenet,,0,sprerfs,0,545,19,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,632,20,tenetsprerfs,1,0.6
31,,,0,0,tenet,,1,sprerfs,0,527,22,tenetsprerfs,1,0.6
34,,,0,0,tenet,,1,sprerfs,0,591,23,tenetsprerfs,1,0.6
30,,,0,0,tenet,,1,sprerfs,0,505,24,tenetsprerfs,1,0.6
30,,,0,0,tenet,,1,sprerfs,0,421,26,tenetsprerfs,1,0.6
18,,,0,0,tenet,,0,sprerfs,0,1213,27,tenetsprerfs,1,0.6
18,,,0,0,tenet,,0,sprerfs,0,357,28,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,632,29,tenetsprerfs,1,0.6
18,,,0,0,tenet,,1,sprerfs,0,632,30,tenetsprerfs,1,0.6
30,,,0,0,tenet,,1,sprerfs,0,984,31,tenetsprerfs,1,0.6
18,367,3.48,48651,6,that,5,1,place,1,821,1,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,847,2,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,703,3,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,926,4,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,538,5,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,480,6,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,415,8,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,720,9,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,468,10,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,378,11,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,483,12,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,504,13,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,366,14,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,349,15,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,315,16,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,474,17,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,498,18,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,0,place,1,400,19,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,565,20,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,523,21,thatplace,2074,0.000329035
31,367,3.48,48651,6,that,5,1,place,1,594,22,thatplace,2074,0.000329035
30,367,3.48,48651,6,that,5,1,place,1,529,24,thatplace,2074,0.000329035
30,367,3.48,48651,6,that,5,1,place,1,442,25,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,0,place,1,821,27,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,0,place,1,847,27,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,0,place,1,703,28,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,565,29,thatplace,2074,0.000329035
18,367,3.48,48651,6,that,5,1,place,1,565,30,thatplace,2074,0.000329035
30,367,3.48,48651,6,that,5,1,place,1,515,31,thatplace,2074,0.000329035
18,,,0,0,then,,1,cack,1,1024,1,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,814,2,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,1023,3,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,1486,4,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,745,5,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,820,6,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,841,7,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,490,8,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,715,9,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,736,10,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,903,11,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,838,12,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,277,13,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,555,14,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,1342,15,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,539,16,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,653,17,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,367,18,thencack,690,0.002474724
18,,,0,0,then,,0,cack,1,645,19,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,592,20,thencack,690,0.002474724
18,,,0,0,then,,1,cack,1,1115,21,thencack,690,0.002474724
31,,,0,0,then,,1,cack,1,661,22,thencack,690,0.002474724
34,,,0,0,then,,1,cack,1,757,23,thencack,690,0.002474724
30,,,0,0,then,,1,cack,0,264,24,thencack,690,0.002474724
30,,,0,0,then,,1,cack,0,281,25,thencack,690,0.002474724
30,,,0,0,then,,1,cack,0,748,26,thencack,690,0.002474724
18,,,0,0,then,,0,cack,1,814,27,thencack,690,0.002474724
18,,,0,0,then,,0,cack,0,1486,28,thencack,690,0.002474724
18,,,0,0,then,,1,cack,0,490,29,thencack,690,0.002474724
