age,bigram_freq,concreteness,word_freq,Group,Initial,letters,sex,item,correct,response_time,subject,key,diversity,trans_prob
18,0,1.61,7718,1,dialect,7,1,becomes,1,571,5,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,523,6,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,401,7,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,379,8,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,391,9,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,0,606,10,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,1354,11,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,566,12,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,363,13,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,403,14,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,383,15,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,440,16,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,469,17,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,218,18,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,0,becomes,1,580,19,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,0,411,20,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,447,21,dialectbecomes,3,0.040358744
31,0,1.61,7718,1,dialect,7,1,becomes,1,552,22,dialectbecomes,3,0.040358744
34,0,1.61,7718,1,dialect,7,1,becomes,1,484,23,dialectbecomes,3,0.040358744
30,0,1.61,7718,1,dialect,7,1,becomes,1,398,24,dialectbecomes,3,0.040358744
30,0,1.61,7718,1,dialect,7,1,becomes,1,469,25,dialectbecomes,3,0.040358744
30,0,1.61,7718,1,dialect,7,1,becomes,0,515,26,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,0,becomes,1,1300,27,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,0,becomes,1,412,28,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,379,29,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,363,30,dialectbecomes,3,0.040358744
30,0,1.61,7718,1,dialect,7,1,becomes,1,555,31,dialectbecomes,3,0.040358744
19,0,1.61,7718,1,dialect,7,1,becomes,1,462,32,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,416,33,dialectbecomes,3,0.040358744
45,0,1.61,7718,1,dialect,7,0,becomes,1,757,34,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,717,35,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,481,36,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,0,948,37,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,496,38,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,496,38,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,496,40,dialectbecomes,3,0.040358744
19,0,1.61,7718,1,dialect,7,1,becomes,1,462,41,dialectbecomes,3,0.040358744
22,0,1.61,7718,1,dialect,7,0,becomes,1,824,42,dialectbecomes,3,0.040358744
21,0,1.61,7718,1,dialect,7,1,becomes,1,452,43,dialectbecomes,3,0.040358744
53,0,1.61,7718,1,dialect,7,1,becomes,1,499,45,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,501,46,dialectbecomes,3,0.040358744
18,0,1.61,7718,1,dialect,7,1,becomes,1,355,47,dialectbecomes,3,0.040358744
53,0,1.61,7718,1,dialect,7,0,becomes,1,412,49,dialectbecomes,3,0.040358744
49,0,1.61,7718,1,dialect,7,1,becomes,0,1501,50,dialectbecomes,3,0.040358744
18,3262,2.72,90664,3,difference,7,1,between,1,694,1,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,1157,2,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,0,1500,3,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,580,4,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,431,5,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,701,6,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,398,7,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,385,8,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,697,9,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,486,10,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,553,11,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,828,12,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,446,13,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,625,14,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,343,15,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,375,16,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,472,17,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,244,18,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,0,between,1,574,19,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,643,20,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,789,21,differencebetween,54,0.287755822
31,3262,2.72,90664,3,difference,7,1,between,1,491,22,differencebetween,54,0.287755822
34,3262,2.72,90664,3,difference,7,1,between,0,1500,23,differencebetween,54,0.287755822
30,3262,2.72,90664,3,difference,7,1,between,1,383,24,differencebetween,54,0.287755822
30,3262,2.72,90664,3,difference,7,1,between,1,404,25,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,0,between,1,1157,27,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,0,between,1,580,28,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,385,29,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,446,30,differencebetween,54,0.287755822
30,3262,2.72,90664,3,difference,7,1,between,1,600,31,differencebetween,54,0.287755822
19,3262,2.72,90664,3,difference,7,1,between,1,464,32,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,465,33,differencebetween,54,0.287755822
45,3262,2.72,90664,3,difference,7,0,between,1,973,34,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,901,35,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,463,36,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,421,37,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,342,38,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,342,38,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,342,40,differencebetween,54,0.287755822
19,3262,2.72,90664,3,difference,7,1,between,1,464,41,differencebetween,54,0.287755822
22,3262,2.72,90664,3,difference,7,0,between,1,605,42,differencebetween,54,0.287755822
21,3262,2.72,90664,3,difference,7,1,between,1,390,43,differencebetween,54,0.287755822
53,3262,2.72,90664,3,difference,7,1,between,1,537,45,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,352,46,differencebetween,54,0.287755822
18,3262,2.72,90664,3,difference,7,1,between,1,411,47,differencebetween,54,0.287755822
53,3262,2.72,90664,3,difference,7,0,between,1,398,49,differencebetween,54,0.287755822
49,3262,2.72,90664,3,difference,7,1,between,1,126,50,differencebetween,54,0.287755822
18,,,0,0,dimmer,,1,spalms,0,1098,2,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,282,3,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,1885,4,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,706,6,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,727,7,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,370,8,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,780,10,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,683,11,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,553,12,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,514,15,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,545,16,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,350,18,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,0,spalms,0,748,19,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,764,20,dimmerspalms,3,0.107692308
31,,,0,0,dimmer,,1,spalms,0,822,22,dimmerspalms,3,0.107692308
34,,,0,0,dimmer,,1,spalms,0,690,23,dimmerspalms,3,0.107692308
30,,,0,0,dimmer,,1,spalms,0,704,24,dimmerspalms,3,0.107692308
30,,,0,0,dimmer,,1,spalms,0,952,26,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,0,spalms,0,1098,27,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,0,spalms,0,282,28,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,764,29,dimmerspalms,3,0.107692308
18,,,0,0,dimmer,,1,spalms,0,764,30,dimmerspalms,3,0.107692308
30,,,0,0,dimmer,,1,spalms,0,1085,31,dimmerspalms,3,0.107692308
18,10,2.59,5793,2,displayed,6,1,beside,1,546,1,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,1500,2,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,580,3,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,497,4,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,770,5,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,486,6,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,478,7,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,396,8,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,659,9,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,564,10,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,571,11,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,1167,12,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,703,13,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,409,14,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,358,15,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,577,16,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,458,17,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,566,18,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,0,beside,1,787,19,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,506,20,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,814,21,displayedbeside,22,0.00394011
31,10,2.59,5793,2,displayed,6,1,beside,1,577,22,displayedbeside,22,0.00394011
34,10,2.59,5793,2,displayed,6,1,beside,0,1500,23,displayedbeside,22,0.00394011
30,10,2.59,5793,2,displayed,6,1,beside,1,351,24,displayedbeside,22,0.00394011
30,10,2.59,5793,2,displayed,6,1,beside,0,435,25,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,0,beside,0,1500,27,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,0,beside,1,497,28,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,396,29,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,703,30,displayedbeside,22,0.00394011
30,10,2.59,5793,2,displayed,6,1,beside,1,1151,31,displayedbeside,22,0.00394011
19,10,2.59,5793,2,displayed,6,1,beside,1,618,32,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,432,33,displayedbeside,22,0.00394011
45,10,2.59,5793,2,displayed,6,0,beside,1,736,34,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,1286,35,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,378,36,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,387,37,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,1500,38,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,1500,38,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,0,1500,40,displayedbeside,22,0.00394011
19,10,2.59,5793,2,displayed,6,1,beside,1,618,41,displayedbeside,22,0.00394011
22,10,2.59,5793,2,displayed,6,0,beside,1,1122,42,displayedbeside,22,0.00394011
21,10,2.59,5793,2,displayed,6,1,beside,1,471,43,displayedbeside,22,0.00394011
53,10,2.59,5793,2,displayed,6,1,beside,1,567,45,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,471,46,displayedbeside,22,0.00394011
18,10,2.59,5793,2,displayed,6,1,beside,1,381,47,displayedbeside,22,0.00394011
53,10,2.59,5793,2,displayed,6,0,beside,1,361,49,displayedbeside,22,0.00394011
49,10,2.59,5793,2,displayed,6,1,beside,1,15,50,displayedbeside,22,0.00394011
18,10,4.57,13828,2,diving,5,1,board,1,861,1,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,569,2,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,95,3,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,710,4,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,560,5,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,490,6,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,466,7,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,469,8,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,758,9,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,323,10,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,568,11,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,610,12,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,387,13,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,371,14,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,435,15,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,506,16,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,390,17,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,374,18,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,0,board,1,971,19,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,729,20,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,0,1500,21,divingboard,8,0.014450867
31,10,4.57,13828,2,diving,5,1,board,1,639,22,divingboard,8,0.014450867
34,10,4.57,13828,2,diving,5,1,board,1,368,23,divingboard,8,0.014450867
30,10,4.57,13828,2,diving,5,1,board,1,401,24,divingboard,8,0.014450867
30,10,4.57,13828,2,diving,5,1,board,1,365,25,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,0,board,1,569,27,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,0,board,1,710,28,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,469,29,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,387,30,divingboard,8,0.014450867
30,10,4.57,13828,2,diving,5,1,board,1,504,31,divingboard,8,0.014450867
19,10,4.57,13828,2,diving,5,1,board,1,531,32,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,558,33,divingboard,8,0.014450867
45,10,4.57,13828,2,diving,5,0,board,1,561,34,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,360,35,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,394,36,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,672,37,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,315,38,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,315,38,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,315,40,divingboard,8,0.014450867
19,10,4.57,13828,2,diving,5,1,board,1,531,41,divingboard,8,0.014450867
22,10,4.57,13828,2,diving,5,0,board,1,697,42,divingboard,8,0.014450867
21,10,4.57,13828,2,diving,5,1,board,1,411,43,divingboard,8,0.014450867
53,10,4.57,13828,2,diving,5,1,board,1,547,45,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,520,46,divingboard,8,0.014450867
18,10,4.57,13828,2,diving,5,1,board,1,337,47,divingboard,8,0.014450867
53,10,4.57,13828,2,diving,5,0,board,1,475,49,divingboard,8,0.014450867
49,10,4.57,13828,2,diving,5,1,board,1,201,50,divingboard,8,0.014450867
18,,,0,0,dope,,1,spuits,0,1035,2,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,180,3,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,859,4,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,714,6,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,714,7,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,441,8,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,644,10,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,771,11,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,692,12,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,645,15,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,353,16,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,682,18,dopespuits,340,0.000737437
18,,,0,0,dope,,0,spuits,0,697,19,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,752,20,dopespuits,340,0.000737437
31,,,0,0,dope,,1,spuits,0,619,22,dopespuits,340,0.000737437
34,,,0,0,dope,,1,spuits,0,693,23,dopespuits,340,0.000737437
30,,,0,0,dope,,1,spuits,0,462,24,dopespuits,340,0.000737437
30,,,0,0,dope,,1,spuits,0,528,26,dopespuits,340,0.000737437
18,,,0,0,dope,,0,spuits,0,1035,27,dopespuits,340,0.000737437
18,,,0,0,dope,,0,spuits,0,180,28,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,752,29,dopespuits,340,0.000737437
18,,,0,0,dope,,1,spuits,0,752,30,dopespuits,340,0.000737437
30,,,0,0,dope,,1,spuits,0,1122,31,dopespuits,340,0.000737437
18,262,2.59,5793,3,down,6,1,beside,1,713,1,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,1201,2,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,0,1500,3,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,521,4,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,468,5,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,651,6,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,0,1500,7,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,427,8,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,509,9,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,492,10,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,455,11,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,556,12,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,466,13,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,543,14,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,364,15,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,444,16,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,457,17,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,476,18,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,0,beside,1,739,19,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,487,20,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,805,21,downbeside,235,0.002728456
31,262,2.59,5793,3,down,6,1,beside,1,595,22,downbeside,235,0.002728456
34,262,2.59,5793,3,down,6,1,beside,0,1500,23,downbeside,235,0.002728456
30,262,2.59,5793,3,down,6,1,beside,0,428,24,downbeside,235,0.002728456
30,262,2.59,5793,3,down,6,1,beside,1,525,25,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,0,beside,1,1201,27,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,0,beside,1,521,28,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,427,29,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,466,30,downbeside,235,0.002728456
30,262,2.59,5793,3,down,6,1,beside,1,722,31,downbeside,235,0.002728456
19,262,2.59,5793,3,down,6,1,beside,1,526,32,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,534,33,downbeside,235,0.002728456
45,262,2.59,5793,3,down,6,0,beside,1,1248,34,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,801,35,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,778,36,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,512,37,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,363,38,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,363,38,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,363,40,downbeside,235,0.002728456
19,262,2.59,5793,3,down,6,1,beside,1,526,41,downbeside,235,0.002728456
22,262,2.59,5793,3,down,6,0,beside,1,427,42,downbeside,235,0.002728456
21,262,2.59,5793,3,down,6,1,beside,1,740,43,downbeside,235,0.002728456
53,262,2.59,5793,3,down,6,1,beside,1,473,45,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,527,46,downbeside,235,0.002728456
18,262,2.59,5793,3,down,6,1,beside,1,289,47,downbeside,235,0.002728456
53,262,2.59,5793,3,down,6,0,beside,1,346,49,downbeside,235,0.002728456
49,262,2.59,5793,3,down,6,1,beside,1,294,50,downbeside,235,0.002728456
18,708,3.82,19694,3,due,6,1,course,1,502,1,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,707,2,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,853,3,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,0,1500,4,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,463,5,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,786,6,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,0,1500,7,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,479,8,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,853,9,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,498,10,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,544,11,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,967,12,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,653,13,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,361,14,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,334,15,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,463,16,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,429,17,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,408,18,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,0,course,1,480,19,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,513,20,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,862,21,duecourse,48,0.104966642
31,708,3.82,19694,3,due,6,1,course,1,530,22,duecourse,48,0.104966642
34,708,3.82,19694,3,due,6,1,course,1,489,23,duecourse,48,0.104966642
30,708,3.82,19694,3,due,6,1,course,0,278,24,duecourse,48,0.104966642
30,708,3.82,19694,3,due,6,1,course,1,619,25,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,0,course,1,502,27,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,0,course,1,853,28,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,513,29,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,513,30,duecourse,48,0.104966642
30,708,3.82,19694,3,due,6,1,course,1,549,31,duecourse,48,0.104966642
19,708,3.82,19694,3,due,6,1,course,1,462,32,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,392,33,duecourse,48,0.104966642
45,708,3.82,19694,3,due,6,0,course,1,510,34,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,440,35,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,440,36,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,366,37,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,366,38,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,366,38,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,366,40,duecourse,48,0.104966642
19,708,3.82,19694,3,due,6,1,course,1,462,41,duecourse,48,0.104966642
22,708,3.82,19694,3,due,6,0,course,1,477,42,duecourse,48,0.104966642
21,708,3.82,19694,3,due,6,1,course,1,779,43,duecourse,48,0.104966642
53,708,3.82,19694,3,due,6,1,course,1,544,45,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,327,46,duecourse,48,0.104966642
18,708,3.82,19694,3,due,6,1,course,1,346,47,duecourse,48,0.104966642
53,708,3.82,19694,3,due,6,0,course,1,569,49,duecourse,48,0.104966642
49,708,3.82,19694,3,due,6,1,course,1,435,50,duecourse,48,0.104966642
18,10,4.92,3770,2,eating,5,1,bread,1,526,1,eatingbread,58,0.002327205
18,10,4.92,3770,2,eating,5,1,bread,1,993,2,eatingbread,58,0.002327205
18,10,4.92,3770,2,eating,5,1,bread,1,1371,3,eatingbread,58,0.002327205
